code;project_ids.display_name;periodo_fiscal;investment_sector_id.name;category_id.name;lat;long
CCO-21-13-06-00001;Construcción de vialidad en concreto en el sector flor de mayo;21;SERVICIOS PÚBLICOS;VIALIDAD;10,2220171542791;-65,9596882463719
CCO-21-13-09-00016;REHABILITACION DE ESCALERA Y CAMINERIAS ;21;SERVICIOS PÚBLICOS;VIALIDAD;10,4857694138686;-66,7577195490539
COM-21-19-09-00001;ESTABLECIMIENTO E IMPULSO DE CONUCOS AGROPRODUCTIVOS EN LA PARROQUIA EL DIVIDIVE, MUNICIPIO MIRANDA ESTADO TRUJILLO.;21;SOCIOPRODUCTIVOS;SISTEMA DE PRODUCCIÓN AGRÍCOLA;9,47886072367032;-70,7378859723099
CCO-21-22-01-00003;ADQUISICION DE EQUIPOS Y HERRAMIENTAS E INSUMOS AGRÍCOLAS PARA EL DESARROLLO AGRÍCOLA Y CRÍA DE ANIMALES DE CORRAL EN EL SECTOR MANTECAL;21;SOCIOPRODUCTIVOS;SISTEMA DE PRODUCCIÓN AGRÍCOLA;6,11835786571945;-67,3719408291094
CCO-21-22-01-00004;DOTACIÓN DE EQUIPOS, HERRAMIENTAS E INSUMOS  PARA EL FORTALECIMIENTO DE PESCADORES Y PRODUCTORES DEL SECTOR QUEBRADA SECA ;21;SOCIOPRODUCTIVOS;SISTEMA DE PRODUCCIÓN AGRÍCOLA;5,65031573454313;-67,6207213175408
CCO-21-02-07-00019;Siembra de Frijol;21;SOCIOPRODUCTIVOS;SISTEMA DE PRODUCCIÓN AGRÍCOLA;8,20928063387764;-63,5897272629265
CCO-21-08-01-00007;CONTINUACION DE LA CONSTRUCCION DEL TENDIDO ELECTRICO EN LA COMUNIDAD DE LA PALMA, PARROQUIA JUAN DE MATA SUAREZ, MUNICIPIO ANZOATEGUI, ESTADO COJEDES;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;9,72892618106653;-68,9702238572567
CCO-21-13-09-00011;ALUMBRADO DE CALLE ;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;10,4860707149974;-66,7904278001429
COM-21-10-05-00001;PROYECTO SOCIOPRODUCTIVO EN EL ÁMBITO GEOGRÁFICO DE LA COMUNA HEROÍNA MANUELINA SAENZ;21;SOCIOPRODUCTIVOS;SISTEMA DE PRODUCCIÓN AGRÍCOLA;9,63053439124341;-65,5828870421862
COM-21-10-05-00002;PROYECTO SOCIOPRODUCTIVO EN EL ÁMBITO GEOGRÁFICO DE LA COMUNA JUANA LA AVANZADORA LAYENSE ;21;SOCIOPRODUCTIVOS;SISTEMA DE PRODUCCIÓN AGRÍCOLA;9,64000764361912;-65,6254643570105
CCO-21-12-08-00004;SIEMBRA Y PRODUCCIÓN DE PAPA, ZANAHORIA, MAIZ. EN EL SECTOR LOMA DE LIRIA, SANTA ANA NORTE, PARROQUIA SPINETTI DINI, MUNICIPIO LIBERTADOR DEL ESTADO BOLIVARIANO DE MERIDA;21;SOCIOPRODUCTIVOS;SISTEMA DE PRODUCCIÓN AGRÍCOLA;8,61279849137934;-71,1471445148957
CCO-21-08-04-00001;EQUIPAMIENTO DELPOZO PROFUNDO DE LA RED DE AGUA POTABLE DEL CASERIO CAÑO BENITO;21;SERVICIOS PÚBLICOS;MANEJO INTEGRAL DEL AGUA;9,32762350799709;-68,1571256904106
COM-21-21-14-00002;REIMPULSO DE LA GRANJA INTEGRAL PARA LA PRODUCCIÓN ANIMAL de GALLINAS PONEDORAS, QUE BENEFICIARA A LA POBLACION CON 5 EMPLEOS DIRECTOS Y A 1850 FAMILIAS PERTENECIENTE AL TERRITORIO DE LA COMUNA ROBERT SERRA 2018 ;21;SOCIOPRODUCTIVOS;SISTEMAS AGROPECUARIOS;10,4115421874468;-71,4541152256215
CCO-21-08-04-00038;REHABILITACION DE LA REDED DE DIDTRIBUCION DE AGUA POTABLE, MUJICA SECTOR II DEL MUNICIPIO PAO, DELESTADO BOLIVARIANO DE COJEDES.;21;SERVICIOS PÚBLICOS;MANEJO INTEGRAL DEL AGUA;9,53442690280134;-68,0837190979061
CCO-21-08-04-00041;REHABILITACION DE LA VIALIDAD AGRICOLA DE LA COMUNIDAD TIERRA NEGRA DEL MUNICIPIO EL PAO.;21;SERVICIOS PÚBLICOS;VIALIDAD;9,78826416506162;-68,1606959579768
CCO-21-06-03-00001;SIEMBRA DE YUCA, MAIZ, FRIJOL Y PATILLA;21;SOCIOPRODUCTIVOS;SISTEMA DE PRODUCCIÓN AGRÍCOLA;8,11484236116013;-63,4710476217697
CCO-21-05-01-00002;MEJORAMIENTO Y AMPLIACION DE GRANJAS PRODUCTIVAS MIXTAS DE PORCINO Y AVICOLAS EN EL SECTOR;21;SOCIOPRODUCTIVOS;SISTEMAS AGROPECUARIOS;8,1652723216482;-67,8680504950633
CCO-21-08-06-00124;REHABILITACION Y MEJORAS DEL SISTEMA DE AGUA POTABLE EN EL SECTOR RETAZO I MUNICIPIO EZEQUIEL ZAMORA ESTADO COJEDES;21;SERVICIOS PÚBLICOS;MANEJO INTEGRAL DEL AGUA;9,64008548013747;-68,5858446502815
CCO-21-10-05-00059;PATROLEO DE 8 KILÓMETROS DE VIALIDAD AGRÍCOLA EN CASERÍO LAS PIEDRAS ;21;SERVICIOS PÚBLICOS;VIALIDAD;9,64406798259227;-65,5011799976114
CCO-21-08-06-00026;REHABILITACIÓN  DE 3,5 KM DE VIALIDAD AGRICOLA EN LACOMUNIDAD LA CUESTA.;21;SERVICIOS PÚBLICOS;VIALIDAD;9,76198904939083;-68,5872176162581
CCO-21-10-08-00012;Perforación y Dotación de Pozo de Agua potable en el sector Jose Gregorio Hernandez. ;21;SERVICIOS PÚBLICOS;MANEJO INTEGRAL DEL AGUA;8,118032925779;-67,6072958987788
CCO-21-08-09-00004;"""CONSTRUCION DE PAVIMENTACION EN EL SECTOR EL LAUREL, MUNICIPIO ROMULO GALLEOS DEL ESTADO BOLIVARIANO DE COJEDES. (III ETAPA)""";21;SERVICIOS PÚBLICOS;VIALIDAD;9,5338766496154;-68,6358228874806
CCO-21-06-02-00001;SIEMBRA DE 10 HAS DE ARROZ, 10 DE FRIJOL, 4 DE MAIZ, 3 DE YUCA Y 3 DE PLATANO;21;SOCIOPRODUCTIVOS;SISTEMA DE PRODUCCIÓN AGRÍCOLA;7,52220492312377;-65,8510716681444
CCO-21-08-06-00127;REPARACION Y MANTENIMIENTO DE ALUMBRADO PUBLICO EN LA COMUNIDAD QUEBRADA HONDA II;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;9,66057192258778;-68,6095367255452
CCO-21-08-04-00002;REHABILITACION FISICA DE LA VIALIDAD AGRICOLA DEL CONSEJO COMUNAL LOS POCITOS SAL SI PUEDES;21;SERVICIOS PÚBLICOS;VIALIDAD;9,73783322853386;-68,2487956389739
CCO-21-08-07-00024;REHABILITACION Y MANTENIMIENTO DE LA RED DEL  ALUMBRADO PUBLICO;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;9,92999589207944;-68,297592070499
CCO-21-13-09-00007;REPARACION DE VIALIDAD EN LA COMUNIDAD LA FLECHA ;21;SERVICIOS PÚBLICOS;VIALIDAD;10,4648518858026;-66,7584269995473
CCO-21-19-07-00005;MEJORAMIENTO Y REHABILITACION DEL TENDIDO ELECTRICO EN EL SECTOR LOS POZOS PARAMOS DE LOS TORRES, PARROQUIA LA PUERTA, MUNICIPIO VALERA, EDO TRUJILLO.;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;9,11751768253588;-70,7155624816458
CCO-21-08-04-00011;REHABILITACION DEL TANQUE DE ALMACENAMIENTO DEL ACUEDUCTO DEL SECTOR SABANA AFUERA DEL MUNICIPIO EL PAO.;21;SERVICIOS PÚBLICOS;MANEJO INTEGRAL DEL AGUA;9,6512377870517;-68,1193685855141
CCO-21-21-07-00005;I FASE EN EL SERVICIO ELECTRICO Y ALUMBRADO.;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;11,089738348892;-71,8563645692478
CCO-21-10-01-00052;Adquisición del sistema de aguas servidas del consejo comunal el cerrito valle de la pascua municipio Leonardo Infante Estado Guarico.;21;SERVICIOS PÚBLICOS;MANEJO INTEGRAL DEL AGUA;9,22426315827317;-66,0040390901467
CCO-21-08-08-00004;CONSTRUCCION DE TORRENTERA PARA LA PROTECCION DE LA RED ELECTRICA Y VIVIENDAS DE LA SEGUNDA ETAPA DEL SECTOR LOS MANGOS, PARROQUIA MACAPO, MUNICIPIO LIMA BLANCO, ESTADO BOLIVARIANO DE COJEDES;21;SERVICIOS PÚBLICOS;MUROS;9,82369534276111;-68,4396279944883
CCO-21-13-09-00022;SUSTITUCION DE TUBERIAS DE AGUA BLANCAS ;21;SERVICIOS PÚBLICOS;MANEJO INTEGRAL DEL AGUA;10,4651452958544;-66,7641684157027
CCO-21-08-06-00151;REHABILITACION Y CONSOLIDACIÓN DEL ALUMBRADO PUBLICO ;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;9,6477740981594;-68,571671206132
CCO-21-12-08-00005;Recuperación del alumbrado público de santo domingo del municipio libertador de la parroquia Antonio Spinetti Dini;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;8,59771834727053;-71,149266457004
CCO-21-10-05-00004;ALUMBRADO PUBLICO Y SUSTITUCION DE DOS TRANFORMADORES DEL SECTOR SAN RAFAEL;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;9,27447980113889;-65,7729472284433
CCO-21-08-05-00009;REHABILITACION FISICA DE LA VIALIDAD AGRICOLA DEL SECTOR EL JEBITO MUNICIPIO RICAURTE DEL ESTADO COJEDES. PRIMERA ETAPA;21;SERVICIOS PÚBLICOS;VIALIDAD;9,5216062967507;-68,6757798032459
CCO-21-20-01-00001;SIEMBRA DE 30 HECTAREAS DE DIVERSOS RUBROS EN EL SECTOR CANDELO MUNICIPIO BOLIVAR DEL ESTADO YARACUY;21;SOCIOPRODUCTIVOS;SISTEMA DE PRODUCCIÓN AGRÍCOLA;10,3361926357504;-68,8381912733894
COM-21-08-05-00001;Desarrollar el plan Conuco 2021 en la Comuna Zamora Vive en Tierras de Ricaurte;21;SOCIOPRODUCTIVOS;SISTEMA DE PRODUCCIÓN AGRÍCOLA;9,52695886818202;-68,6642305495414
CCO-21-10-01-00014;Construcción de tanque de 40.000 litros para almacenamiento de agua potable del consejo comunal Apamate Valle de la Pascua estado Guarico ;21;SERVICIOS PÚBLICOS;MANEJO INTEGRAL DEL AGUA;8,95269143004039;-66,0675585628212
CCO-21-19-07-00004;MEJORAMIENTO Y REHABILITACION DEL TENDIDO ELECTRICO, ARREGLO DE MURO DE CONTENCCION EN EL SECTOR QUEBRADA SECA, PARROQUIA LA PUERTA, MUNICIPIO VALERA, EDO TRUJILLO.;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;9,12785098914717;-70,6983996144045
CCO-21-19-04-00001;MEJORAMIENTO Y REHABILITACION DEL TENDIDO ELECTRICO DEL ALUMBRADO PUBLICO Y RESIDENCIAL, EN EL SECTOR LA CANDELILLA PARTE BAJA, PARROQUIA ESCUQUE, MUNICIPIO ESCUQUE, EDO TRUJILLO.;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;9,29649569580335;-70,6774977604321
CCO-21-08-06-00029;CONFORMACION Y REEMPLANTEO DE 800 METROS LINEALES VIALIDADES INTERNA  E INTERNA  ;21;SERVICIOS PÚBLICOS;VIALIDAD;9,65816521456028;-68,6087829627325
CCO-21-10-05-00009;SUSTITUCION DE 300 MTRS DE TUBERIA DE AGUAS NEGRAS EN LA COMUNIDAD SACO III PQA. TUCUPIDO DEL MUNICIPIO RIBAS ESTADO GUÁRICO.;21;SERVICIOS PÚBLICOS;MANEJO INTEGRAL DEL AGUA;9,27385178517671;-65,7653753979548
CCO-21-19-07-00009;MEJORAMIENTO Y REHABILITACIÓN DEL SERVICIO DE AGUA POTABLE Y SISTEMA DE RIEGO EN EL SECTOR LOS BARRIALES, PARROQUIA LA PUERTA, MUNICIPIO VALERA, EDO TRUJILLO.;21;SERVICIOS PÚBLICOS;MANEJO INTEGRAL DEL AGUA;9,12514125654;-70,699769587689
CCO-21-01-01-00008;REPARACION DE ESCALERAS ;21;SERVICIOS PÚBLICOS;VIALIDAD;10,4642037084502;-66,9875942548226
CCO-21-07-02-00001;CRIA Y VENTAS  DE POLLO DE ENGORDE ;21;SOCIOPRODUCTIVOS;SISTEMAS AGROPECUARIOS;10,1031467380118;-68,0663836650018
CCO-21-19-13-00001;MEJORAMIENTO Y REHABILITACION DE LOS TRAMOS DEL TENDIDO ELECTRICO DEL ALUMBRADO PUBLICO EN LA CIUDAD RESIDENCIAL NUEVA VALERA, PARROQUIA ANTONIO NICOLA BRICEÑO, MUNICIPIO SAN RAFAEL DE CARVAJAL, EDO TRUJILLO.;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;9,3753461294191;-70,5908946591882
CCO-21-08-06-00015;REHABILITACION Y MEJORAS  EN EL ALUMBRADO PUBLICO DE LA COMUNIDAD SAN JOSE DE MAPUEY SECTOR EL GUAFAL DEL MUNICIPIO EZEQUIEL ZAMORA ESTADO DE COJEDES ;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;9,64508491953834;-68,6402797376654
CCO-21-18-05-00007;DIEZ PRODUCTORES PARA SIEMBRA DE TRES RUBROS PAPA, CEBOLLA Y ZANAHORIA EN CONSEJO COMUNAL EL GUAMAL. PARROQUIA LA GRITA, MUNICIPIO JAUREGUI ESTADO. TACHIRA;21;SOCIOPRODUCTIVOS;SISTEMA DE PRODUCCIÓN AGRÍCOLA;8,07252614986046;-72,00282816668
CCO-21-18-05-00013;Recuperación del Acueducto de Agua de Consumo parte alta los Pinos, Aldea Santo Domingo sector Agua Fria;21;SERVICIOS PÚBLICOS;MANEJO INTEGRAL DEL AGUA;8,17461907513219;-71,9940767269952
CCO-21-02-09-00007;PERFORACION E INNTALACION DE UN POZO DE AGUA PROFUNDO EN EL SECTOR PASO BAJITO PARROQUIA ATAPIRIRE ESTADO ANZOATEGUI;21;SERVICIOS PÚBLICOS;MANEJO INTEGRAL DEL AGUA;8,79129616765346;-64,3424627607102
CCO-21-08-06-00106;REHABILITACIÓN Y MEJORAS DEL ALUMBRADO PUBLICO DE CALLES DE LA COMUNIDAD;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;9,69370066301038;-68,6004373221057
CCO-21-08-06-00154;REHABILITACION FISICA DE LA VIA AGRICOLA DE LA COMUNIDAD DEL ASENTAMIENTO CAMPESINO CONAIMA FRUTICOLA;21;SERVICIOS PÚBLICOS;VIALIDAD;9,61718443426621;-68,5225503295299
CCO-21-08-04-00034;REHABILITACION DE LA VIALIDAD AGRICOLA DEL SECTOR LOS PERICOS DEL MUNICIPIO PAO ESTADO COJEDES;21;SERVICIOS PÚBLICOS;VIALIDAD;9,82708028135401;-68,201952041504
CCO-21-08-09-00006;ADQUISICIÓN DE INSUMOS DE MATERIALES ELÉCTRICOS PARA LA REHABILITACIÓN DEL SISTEMA ELÉCTRICO EN EL SECTOR LAS VILLAS, PARROQUIA ROMULO GALLEGOS, MUNICIPIO ROMULO GALLEGOS DEL ESTADO COJEDES.   ;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;9,53032304781907;-68,6367286947458
CCO-21-05-01-00003;MEJORAMIENTO Y AMPLIACION DE UNA GRANJA MIXTA PORCINA AVICOLA EN EL SECTOR DE LA UNION;21;SOCIOPRODUCTIVOS;SISTEMAS AGROPECUARIOS;8,17886774114296;-67,8529447765225
CCO-21-19-10-00002;MEJORAMIENTO Y REHABILITACIÓN DEL SERVICIO DE AGUA POTABLE EN EL SECTOR EL ALBARICO, PARROQUIA BUENA VISTA, MUNICIPIO MONTECARMELO, EDO TRUJILLO.;21;SERVICIOS PÚBLICOS;MANEJO INTEGRAL DEL AGUA;9,28104305667696;-70,8604456346362
CCO-21-08-02-00025;REHABILITACION DE 920 MTS LINEALES DE VIALIDAD DEL SECTOR ALTOS DE BUENOS AIRES;21;SERVICIOS PÚBLICOS;VIALIDAD;9,92325343913252;-68,3127849414877
CCO-21-09-08-00001; Adquisición de transformador 50 kva y 30 luminarias Led para el mejoramiento del alumbrado publico de la Urbanización Santa Lucia I ubicada en la Parroquia Churuguara Municipio Federación Estado Falcón ;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;10,8082655753944;-69,5473703095821
CCO-21-12-15-00001;REHABILITACION DEL SISTEMA ELECTRICO DEL SECTOR MIYOY BAJO DE LA PARROQUI PUEBLO LLANO DEL MUNICIPIO PUEBLO LLANO DEL ESTADO MERIDA ;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;8,92073382174368;-70,662343692284
CCO-21-10-05-00023;PROYECTO SOCIOPRODUCTIVO EN EL SECTOR LA TIGRITA;21;SOCIOPRODUCTIVOS;SISTEMA DE PRODUCCIÓN AGRÍCOLA;9,63053403920636;-65,6625400287514
CCO-21-10-05-00028;PROYECTO SOCIOPRODUCTIVO EN EL SECTOR PROGRESO REVOLUCIONARIO ;21;SOCIOPRODUCTIVOS;SISTEMA DE PRODUCCIÓN AGRÍCOLA;9,74830565356155;-65,6597986422655
CCO-21-10-05-00025;REHABILITACIÓN DEL SISTEMA DE ALUMBRADO PUBLICO EN EL SECTOR PUEBLO NUEVO;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;9,59397397427479;-65,6309539684201
CCO-21-08-05-00005;REPARACION, MANTENIMIENTO DEL ALUMBRADO PUBLICO EN LA COMUNIDAD CAÑO HONDO CENTRO 1 MUNIUCIPIO RICAURTE ESTADO COJEDES;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;9,52972519116429;-68,6628337841743
CCO-21-10-03-00008;PRIMERA ETAPA CONSTRUCCION DE LAS DESCARGAS DE LAS AGUAS SERVIDAS PARA EL TERRITORIO DE ADAGRO SECTOR II DE LA CIUDAD DE CALABOZO DEL MUNICIPIO FRANCISCO DE MIRANDA DEL ESTADO GUARICO;21;SERVICIOS PÚBLICOS;MANEJO INTEGRAL DEL AGUA;8,90482226807537;-67,4338691474726
CCO-21-13-09-00020;REHABILITACION DE ESCALERA ;21;SERVICIOS PÚBLICOS;VIALIDAD;10,4643465230115;-66,7675435520099
CCO-21-12-18-00001;Rehabilitación del sistema de riego del sector el Horcaz, de la parroquia pueblo nuevo del sur, municipio Sucre, estado Merida;21;SOCIOPRODUCTIVOS;SISTEMAS AGROPECUARIOS;8,44927304088552;-71,4193804668202
COM-21-08-06-00005;plan conuco;21;SOCIOPRODUCTIVOS;SISTEMA DE PRODUCCIÓN AGRÍCOLA;9,67250722304041;-68,5986393219564
CCO-21-08-01-00017;REHABILITACION DE ALUMBRADO PUBLICO EN LA COMUNIDAD CENTRO DE APARTADERO, PARROQUIA JUAN DE MATA SUAREZ, MUNICIPIO ANZOATEGUI, ESTADO COJEDES;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;9,68304810094259;-68,9444211810474
CCO-21-19-07-00001;IMPERMEABILIZACION Y ARREGLOS DE LA PLATABANDA DE LOS BLOQUES 44 Y 45 URBANIZACION LA BEATRIZ, PARROQUIA LA BEATRIZ, MUNICIPIO VALERA, ESTADO TRUJILLO.;21;SERVICIOS PÚBLICOS;VIVIENDA;9,29626866861149;-70,6029422612872
CCO-21-08-01-00009;REHABILITACION DE POZO PROFUNDO PARA EL SUMINISTRO DE AGUA POTABLE A LA COMUNIDAD DE PUENTE ONOTO, PARROQUIA JUAN DE MATA SUAREZ, MUNICIPIO ANZOATEGUI, ESTADO COJEDES;21;SERVICIOS PÚBLICOS;MANEJO INTEGRAL DEL AGUA;9,68713378937816;-68,8949486947279
CCO-21-12-04-00003;producción agrícola en los rubros papa, cebolla, maíz, caraota, zanahoria en el sector mucundu alto de la parroquia jaji del municipio campo elias;21;SOCIOPRODUCTIVOS;SISTEMA DE PRODUCCIÓN AGRÍCOLA;8,58678985769103;-71,3770593108879
CCO-21-08-06-00165;REHABILITACION Y MEJORAS ALUMBRADO PUBLICO DE LAS CALLES Y AVENIDAS PRINCIPALES EN LA COMUNIDAD LOS ILUSTRES 2 MUNICIPIO EZEQUIEL ZAMORA  ESTADO COJEDES;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;9,68291758947487;-68,5835407438612
CCO-21-08-02-00001; REPARACION, RECUPERACION Y MANTENIMIENTO DE PASARELA Y VIA DE ACCESO  DEL CONSEJO COMUNAL BRISAS DEL PALOMAR TINAQUILLO;21;SERVICIOS PÚBLICOS;VIALIDAD;9,90896002275998;-68,3064936523261
CCO-21-08-06-00117;REHABILITACION DEL SISTEMA DE ALUMBRADO PUBLICO (I ETAPA) EN LA COMUNIDAD FRAY PEDRO DE BERJAS;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;9,64730059159689;-68,5548827983792
CCO-21-08-09-00022;MEJORAMIENTO DE VÍAS DE ACCESO EN EL SECTOR LOS COCOS , MUNICIPIO RÓMULO GALLEGOS, ESTADO COJEDES.;21;SERVICIOS PÚBLICOS;VIALIDAD;9,54923256211369;-68,625519136021
CCO-21-08-01-00018;REHABILITACION DE ALUMBRADO ´PUBLICO EN LA COMUNIDAD DE CHORRERON, PARROQUIA JUAN DE MATA SUAREZ, MUNICIPIO ANZOATEGUI, ESTADO COJEDES.;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;9,74383849277777;-68,9066559827572
CCO-21-08-01-00008;II ETAPA DE LA CONSTRUCCION DEL TENDIDO ELECTRICO EN LA COMUNIDAD  DE AMINTA SUAREZ, PARROQUIA JUAN DE MATA SUAREZ, MUNICIPIO ANZOATEGUI, ESTADO COJEDES;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;9,78504942974955;-68,9826930255042
CCO-21-19-07-00011;MEJORAMIENTO Y REHABILITACION DEL SERVICIO DE AGUA POTABLE, EN EL SECTOR COLINAS DE MORON, PARROQUIA MERCEDES DIAZ, MUNICIPIO VALERA, EDO TRUJILLO.;21;SERVICIOS PÚBLICOS;MANEJO INTEGRAL DEL AGUA;9,32546528958448;-70,6046319448118
CCO-21-10-01-00001;SEGUNDA ETAPA DEL PARQUE METROPOLITANO EN EL SECTOR CASCO CENTRAL LUCHA Y TRIUNFARAS DEL MUNICIPIO LEONARDO INFANTE ESTADO GUARICO. ;21;SERVICIOS PÚBLICOS;DEPORTE;9,20907379297527;-66,0143587772214
CCO-21-10-01-00018;Acondicionamiento de la vialidad agrícola perteneciente al consejo comunal las palmitas valle de la pascua estado Guarico ;21;SERVICIOS PÚBLICOS;VIALIDAD;9,37538646851514;-66,0490411513696
COM-21-19-04-00001;FORTALECIMIENTO E IMPULSO DE LA PRODUCCION AGROPECUARIA (CRIA DE POLLOS DE ENGORDE Y SIEMBRA DE RUBROS AGRICOLA) EN LA PARROQUIA ESCUQUE, MUNICIPIO ESCUQUE, ESTADO TRUJILLO.;21;SOCIOPRODUCTIVOS;SISTEMAS AGROPECUARIOS;9,29357235974151;-70,6781391662331
CCO-21-18-04-00020;mejoramiento de las aguas servidas en la carrera 14  vereda Jose Gregorio Hernandez Capachito  Parte Alta parroquia Capital Municipio Cárdenas ;21;SERVICIOS PÚBLICOS;MANEJO INTEGRAL DEL AGUA;7,82150479301955;-72,1803273663457
CCO-21-19-13-00005;MEJORAMIENTO Y REHABILITACION DEL TENDIDO ELECTRICO DEL ALUMBRADO PUBLICO Y RESIDENCIAL, EN EL SECTOR PIE DE SABANA, PARROQUIA JOSE LEONARDO SUAREZ, MUNICIPIO SAN RAFAEL DE CARVAJAL, EDO TRUJILLO.;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;9,37903101640703;-70,5736040022747
CCO-21-08-02-00037;REHABILITACION  DE LA VIALIDAD AGRICOLA DEL SECTOR LA MILAGROSA  DEL MUNICIPIO TINAQUILLO ESTADO COJEDES;21;SERVICIOS PÚBLICOS;VIALIDAD;9,86003016343433;-68,3463775651823
CCO-21-18-12-00001;Reparación y mejoramiento del sistema de alumbrado publico, sector Santa Teresa Palmira Municipio Guasimos Edo. Táchira;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;7,84258971154474;-72,2274906566307
CCO-21-16-04-00001;PLAN DE SIEMBRA CONUCO 2021 EN EL CONSEJO COMUNAL BARRIO EL RIO DEL MUNICIPIO GUANARITO ESTADO PORTUGUESA;21;SOCIOPRODUCTIVOS;SISTEMA DE PRODUCCIÓN AGRÍCOLA;8,67986171484617;-69,1685497405478
CCO-21-19-07-00021;MEJORAMIENTO Y ARREGLOS DE CALLES, PLAZA Y PEATONES, AVENIDA PRINCIPALES Y ESPACIO RECREACIONALES DEL SECTOR 2 DE MORON, PARROQUIA MERCEDEZ DIAZ, MUNICIPIO VALERA, EDO TRUJILLO.;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;9,32298751111113;-70,6087259984639
CCO-21-18-04-00003;REEMPLAZO DE LAS LUMINARIAS DE LAS VEREDAS 5,6,7,8, ALTOS LOS PINOS, CALLE MADRIGAL, VEREDA TORBES Y VIA PRINCIPAL;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;7,82958318931656;-72,2089939140823
CCO-21-08-06-00115;REPACION Y MEJORAS DE LA RED DE AGUA SERVIDAS DE LA COMUNIDAD ALBERTO RAVELL MUNICPIO EZEQUIEL ZAMORA ESTADO COJEDES;21;SERVICIOS PÚBLICOS;MANEJO INTEGRAL DEL AGUA;9,65726902730465;-68,5925230841405
CCO-21-08-06-00087;REPARACION Y MANTENIMIENTO DE ALUMBRADO PUBLICOS EN LA COMUNIDAD.;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;9,66010761277287;-68,5837966878046
CCO-21-08-07-00036;PERFORACION Y EQUIPAMIENTO DE UN POZO PROFUNDO PARA ABASTECER DE AGUA POTABLE A LA COMUNIDAD DE ROMULO GALLEGOS MUNICIPIO TINACO ESTADO COJEDES;21;SERVICIOS PÚBLICOS;MANEJO INTEGRAL DEL AGUA;9,70292102597187;-68,4415527983337
CCO-21-08-01-00014;REHABILITACION DEL ALUMBRADO PUBLICO DEL SECTOR SANTA ISABEL, PARROQUIA COJEDES, MUNICIPIO ANZOATEGUI, ESTADO COJEDES;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;9,62030855009628;-68,918583949852
CCO-21-10-03-00002;"Continuación de 1700 metros de aguas servida en el sector vicario IV , Calabozo; Estado Guarico.";21;SERVICIOS PÚBLICOS;MANEJO INTEGRAL DEL AGUA;8,91995365133875;-67,4114547651203
CCO-21-18-06-00002;MEJORAMIENTO Y ACONDICIONAMIENTO DE 2 KILOMETROS DE VIALIDAD AGRICOLA EN LA COMUNIDAD EL HOYITO II ,PARROQUIA BRAMÓN DEL ESTADO TÁCHIRA ;21;SERVICIOS PÚBLICOS;VIALIDAD;7,74599257878719;-72,2892560542126
CCO-21-08-08-00002;REABILITACION DE LA VIALIDAD DEL SECTOR JIRIJUARE MUNICIPIO LIMA BLANCO DEL ESTADO BOLIVARIANO DE COJEDES;21;SERVICIOS PÚBLICOS;VIALIDAD;9,79297035354604;-68,4015742046474
CCO-21-08-01-00022;REHABILITACION DE VIALIDAD AGRICOLA RURAL, DE LA COMUNIDAD QUEBRADITA, PARROQUIA COJEDES, MUNICIPIO ANZOATEGUI, ESTADO COJEDES;21;SERVICIOS PÚBLICOS;VIALIDAD;9,54817163442661;-68,7544645813802
CCO-21-08-09-00014;REHABILITACION DEL ALUMBRADO PUBLICO EN EL SECTOR SAN MIGUEL II, MUNICIPIO RÓMULO GALLEGOS DEL ESTADO BOLIVARIANO DE COJEDES;21;SERVICIOS PÚBLICOS;ELECTRICIDAD;9,52744893306036;-68,6301077258697
